id,cid,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,tkn0_balance,tkn1_balance,z_0,y_0,A_0,B_0,z_1,y_1,A_1,B_1,sqrt_price_q96,tick,tick_spacing,liquidity,address,anchor,tkn0,tkn1,tkn0_address,tkn0_decimals,tkn1_address,tkn1_decimals
2729,7145929705339707732730866756067132443309,2023-04-23 03:09:02.850937,17105438,uniswap_v2 WETH-6Cc2/TSUKA-69eD 0.003,WETH-6Cc2/TSUKA-69eD,uniswap_v2,0.003,101741346650218019682,3852759036961733,,,,,,,,,0,,,,0xA1AF3bB298673F46CF1299EFC7E73e7b2e2D20b8,,WETH-6Cc2,TSUKA-69eD,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,0xc5fB36dd2fb59d3B98dEfF88425a3F425Ee469eD,9
2730,7145929705339707732730866756067132443310,2023-04-23 03:09:03.076774,17105438,uniswap_v2 ZEUS-F867/WETH-6Cc2 0.003,ZEUS-F867/WETH-6Cc2,uniswap_v2,0.003,2780809824858844164474070,79748968740251902062,,,,,,,,,0,,,,0xBC0EB0b7927BE77b70c62c8589692f6Cb919d8D0,,ZEUS-F867,WETH-6Cc2,0x6ef460EB3563CfCc73F8147B0A77DAFFeE71F867,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2732,7145929705339707732730866756067132443312,2023-04-23 03:09:03.528617,17105438,uniswap_v2 eXRD-9414/USDC-eB48 0.003,eXRD-9414/USDC-eB48,uniswap_v2,0.003,7705247866443602451204756,730395226239,,,,,,,,,0,,,,0x684B00a5773679f88598A19976fBeb25a68E9a5f,,eXRD-9414,USDC-eB48,0x6468e79A80C0eaB0F9A2B574c8d5bC374Af59414,18,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6
2733,7145929705339707732730866756067132443313,2023-04-23 03:09:03.742117,17105438,uniswap_v2 BARD-14DF/WETH-6Cc2 0.003,BARD-14DF/WETH-6Cc2,uniswap_v2,0.003,93257238777996056,20972456737591959734,,,,,,,,,0,,,,0x1C8a9844091d5136b50F5B04b30dE9E564ce397b,,BARD-14DF,WETH-6Cc2,0x9E7e87608A34Bc66396D53e69B9495Bd8f5414DF,9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2734,7145929705339707732730866756067132443314,2023-04-23 03:09:03.96558,17105439,uniswap_v2 RINIA-FD7D/WETH-6Cc2 0.003,RINIA-FD7D/WETH-6Cc2,uniswap_v2,0.003,3054179552904710,10919326603047965188,,,,,,,,,0,,,,0x1b425529C9d7472603E2dCf125Fd195f71dFB412,,RINIA-FD7D,WETH-6Cc2,0x8f828a0644f12Fa352888E645a90333d30f6FD7D,9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2735,7145929705339707732730866756067132443315,2023-04-23 03:09:04.192546,17105439,uniswap_v2 WETH-6Cc2/GATSBY-37b4 0.003,WETH-6Cc2/GATSBY-37b4,uniswap_v2,0.003,8655935008632292425,80219414871608382126282,,,,,,,,,0,,,,0xC37eCC839bA67a46847dc367252B057F8feAe680,,WETH-6Cc2,GATSBY-37b4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,0xE22910D04bDc9d55570f3BC52E786b49DddF37b4,18
2736,7145929705339707732730866756067132443316,2023-04-23 03:09:04.411008,17105439,uniswap_v2 WETH-6Cc2/CULT-5A13 0.003,WETH-6Cc2/CULT-5A13,uniswap_v2,0.003,1018847287341484337314,368322983325254889660115200881,,,,,,,,,0,,,,0x5281E311734869C64ca60eF047fd87759397EFe6,,WETH-6Cc2,CULT-5A13,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,0xf0f9D895aCa5c8678f706FB8216fa22957685A13,18
2737,7145929705339707732730866756067132443317,2023-04-23 03:09:04.633815,17105439,uniswap_v2 FLASH-F2F8/WETH-6Cc2 0.003,FLASH-F2F8/WETH-6Cc2,uniswap_v2,0.003,1305172995684048440426576,138961303542255297872,,,,,,,,,0,,,,0xB1C33De7a914f4d9BA293A055822CbC6E662A698,,FLASH-F2F8,WETH-6Cc2,0xB1f1F47061A7Be15C69f378CB3f69423bD58F2F8,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2738,7145929705339707732730866756067132443318,2023-04-23 03:09:04.843062,17105439,uniswap_v2 ROKO-FF98/WETH-6Cc2 0.003,ROKO-FF98/WETH-6Cc2,uniswap_v2,0.003,5298945775164143941606911612,45005747369709205320,,,,,,,,,0,,,,0xE0076d311a4628516d157aD684DBd2dDaDa3DaFE,,ROKO-FF98,WETH-6Cc2,0x6f222E04F6c53Cc688FfB0Abe7206aAc66A8FF98,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2739,7145929705339707732730866756067132443319,2023-04-23 03:09:05.060963,17105440,uniswap_v2 QOM-4974/WETH-6Cc2 0.003,QOM-4974/WETH-6Cc2,uniswap_v2,0.003,28687894154058582016460984591231,983950663070434982128,,,,,,,,,0,,,,0x8EF79D6C328C25dA633559c20c75f638A4863462,,QOM-4974,WETH-6Cc2,0xa71d0588EAf47f12B13cF8eC750430d21DF04974,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2740,7145929705339707732730866756067132443320,2023-04-23 03:09:05.275813,17105440,uniswap_v2 X2Y2-EBC9/WETH-6Cc2 0.003,X2Y2-EBC9/WETH-6Cc2,uniswap_v2,0.003,37899335666943680250390081,843973753641638791005,,,,,,,,,0,,,,0x6033368e4a402605294c91CF5c03d72bd96E7D8D,,X2Y2-EBC9,WETH-6Cc2,0x1E4EDE388cbc9F4b5c79681B7f94d36a11ABEBC9,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2741,7145929705339707732730866756067132443321,2023-04-23 03:09:05.496188,17105440,uniswap_v2 BAG-5726/WETH-6Cc2 0.003,BAG-5726/WETH-6Cc2,uniswap_v2,0.003,61573139731371911024029832,67671120568482596631,,,,,,,,,0,,,,0xC15e41eB55Af2c0F7c34fb150a688F672D4B1BE2,,BAG-5726,WETH-6Cc2,0x235C8EE913d93c68D2902a8e0b5a643755705726,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2742,7145929705339707732730866756067132443322,2023-04-23 03:09:05.715693,17105440,uniswap_v2 AZK-1A99/WETH-6Cc2 0.003,AZK-1A99/WETH-6Cc2,uniswap_v2,0.003,2236025578836906275585711,60537193791588301821,,,,,,,,,0,,,,0x003b3109D25B55bbA1518C507A8e5bE94f551175,,AZK-1A99,WETH-6Cc2,0x5408245a4D7c685F59cE6D3b8B35916dd6c11A99,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2743,7145929705339707732730866756067132443323,2023-04-23 03:09:05.938418,17105440,uniswap_v2 WETH-6Cc2/DELREY-28dd 0.003,WETH-6Cc2/DELREY-28dd,uniswap_v2,0.003,10336593244197395314,389677938068049444851231,,,,,,,,,0,,,,0xf88a07Aa601662Ec10CA84b47c786CeE9B506cDF,,WETH-6Cc2,DELREY-28dd,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,0xfca89d55A768375Ab7cA04485A35a964BEA828dd,18
2744,7145929705339707732730866756067132443324,2023-04-23 03:09:06.161081,17105440,uniswap_v2 TYRANT-ec27/WETH-6Cc2 0.003,TYRANT-ec27/WETH-6Cc2,uniswap_v2,0.003,1112039075288560,77379264691610675903,,,,,,,,,0,,,,0x3af73bB96B335fC0Fd2C4CF39Ce95F3ff8C8de66,,TYRANT-ec27,WETH-6Cc2,0x8EE325AE3E54e83956eF2d5952d3C8Bc1fa6ec27,9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2745,7145929705339707732730866756067132443325,2023-04-23 03:09:06.387063,17105441,uniswap_v2 BST-7F4a/WETH-6Cc2 0.003,BST-7F4a/WETH-6Cc2,uniswap_v2,0.003,1621428938089667989600558,302362279294471827251,,,,,,,,,0,,,,0x0E85fB1be698E777F2185350b4A52E5eE8DF51A6,,BST-7F4a,WETH-6Cc2,0x509A38b7a1cC0dcd83Aa9d06214663D9eC7c7F4a,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2746,7145929705339707732730866756067132443326,2023-04-23 03:09:06.605604,17105441,uniswap_v2 BEND-6218/WETH-6Cc2 0.003,BEND-6218/WETH-6Cc2,uniswap_v2,0.003,121278880566302516765104934,576855198663167336424,,,,,,,,,0,,,,0x336ef4e633b1117DCA08C1a57f4139C62c32c935,,BEND-6218,WETH-6Cc2,0x0d02755a5700414B26FF040e1dE35D337DF56218,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2747,7145929705339707732730866756067132443327,2023-04-23 03:09:06.818133,17105441,uniswap_v2 WOO-5D4B/WETH-6Cc2 0.003,WOO-5D4B/WETH-6Cc2,uniswap_v2,0.003,9406307437684377402225321,1393753440290958075388,,,,,,,,,0,,,,0x6AdA49AECCF6E556Bb7a35ef0119Cc8ca795294A,,WOO-5D4B,WETH-6Cc2,0x4691937a7508860F876c9c0a2a617E7d9E945D4B,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2749,7145929705339707732730866756067132443329,2023-04-23 03:09:07.27276,17105441,uniswap_v2 LSD-d9fd/WETH-6Cc2 0.003,LSD-d9fd/WETH-6Cc2,uniswap_v2,0.003,334013663438675,51881758136458434590,,,,,,,,,0,,,,0xB92FE026Bd8F5539079c06F4e44f88515E7304C9,,LSD-d9fd,WETH-6Cc2,0x97D4F49eEb0E2c96d5EbAA71AB8418e563ecd9fd,9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2750,7145929705339707732730866756067132443330,2023-04-23 03:09:07.50983,17105441,uniswap_v2 DEXTF-89f0/WETH-6Cc2 0.003,DEXTF-89f0/WETH-6Cc2,uniswap_v2,0.003,573780503900125433824217,32834343311941290414,,,,,,,,,0,,,,0xa1444AC5b8Ac4f20F748558fE4E848087f528E00,,DEXTF-89f0,WETH-6Cc2,0x5F64Ab1544D28732F0A24F4713c2C8ec0dA089f0,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2752,7145929705339707732730866756067132443332,2023-04-23 03:09:07.961387,17105442,uniswap_v2 AllIn-3Ebe/WETH-6Cc2 0.003,AllIn-3Ebe/WETH-6Cc2,uniswap_v2,0.003,36059293258648,57366913780096675442,,,,,,,,,0,,,,0xeE02f9ABAa13Da2dBAD6Dd0aE2E23F584F3573B9,,AllIn-3Ebe,WETH-6Cc2,0x9B2b931d6AB97B6A887b2C5d8529537E6FE73Ebe,9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2753,7145929705339707732730866756067132443333,2023-04-23 00:26:52.874514,17105442,uniswap_v2 NEXO-5206/WETH-6Cc2 0.003,NEXO-5206/WETH-6Cc2,uniswap_v2,0.003,35786038755997849370082,12618236980000411092,,,,,,,,,0,,,,0x2615b89AD032CcDa6D67e1D511F0E4c9e3a5dc13,,NEXO-5206,WETH-6Cc2,0xB62132e35a6c13ee1EE0f84dC5d40bad8d815206,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2756,7145929705339707732730866756067132443336,2023-04-23 00:26:57.840399,17105442,uniswap_v2 BDT-d5Cf/USDT-1ec7 0.003,BDT-d5Cf/USDT-1ec7,uniswap_v2,0.003,90575156186112154729288,273777793107,,,,,,,,,0,,,,0x0E20642B32567F2DC74f149663fc474F534E1D5A,,BDT-d5Cf,USDT-1ec7,0x4Efe8665e564bF454cCF5C90Ee16817F7485d5Cf,18,0xdAC17F958D2ee523a2206206994597C13D831ec7,6
2758,7145929705339707732730866756067132443338,2023-04-23 00:27:02.448604,17105443,uniswap_v2 ISLA-702d/WETH-6Cc2 0.003,ISLA-702d/WETH-6Cc2,uniswap_v2,0.003,313110052111498784352634,4599651372460436191,,,,,,,,,0,,,,0x8bd78ad73eE85dfc1395a0cE3E90ef061Ae6017C,,ISLA-702d,WETH-6Cc2,0x20a68F9e34076b2dc15ce726d7eEbB83b694702d,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2760,7145929705339707732730866756067132443340,2023-04-23 00:27:04.813461,17105443,uniswap_v2 ROUTE-3dB4/WETH-6Cc2 0.003,ROUTE-3dB4/WETH-6Cc2,uniswap_v2,0.003,57548394626672952447878,68332778937971424732,,,,,,,,,0,,,,0x92CC4300B9FD36242900BcA782b2E9E000BD5099,,ROUTE-3dB4,WETH-6Cc2,0x16ECCfDbb4eE1A85A33f3A9B21175Cd7Ae753dB4,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2761,7145929705339707732730866756067132443341,2023-04-23 00:27:06.637635,17105443,uniswap_v2 PACK-1Ab2/WETH-6Cc2 0.003,PACK-1Ab2/WETH-6Cc2,uniswap_v2,0.003,3333959969658831802363929875700,38291185716064455,,,,,,,,,0,,,,0xb6B2B09CeD473A11c8BE983Ce7838fd4D83a21E6,,PACK-1Ab2,WETH-6Cc2,0xb186035490C8602EaD853EC98bE05E3461521Ab2,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2763,7145929705339707732730866756067132443343,2023-04-23 00:27:11.05603,17105443,uniswap_v2 WCHI-4605/WETH-6Cc2 0.003,WCHI-4605/WETH-6Cc2,uniswap_v2,0.003,91027508917370,43883924534863695190,,,,,,,,,0,,,,0x5f005abB542d08D23b95F239AB367F9fF233D0a8,,WCHI-4605,WETH-6Cc2,0x6DC02164d75651758aC74435806093E421b64605,8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2767,7145929705339707732730866756067132443347,2023-04-23 00:27:16.604137,17105444,uniswap_v2 FEI-87CA/WETH-6Cc2 0.003,FEI-87CA/WETH-6Cc2,uniswap_v2,0.003,2057266072814846319634,1021051134696976228,,,,,,,,,0,,,,0x94B0A3d511b6EcDb17eBF877278Ab030acb0A878,,FEI-87CA,WETH-6Cc2,0x956F47F50A910163D8BF957Cf5846D573E7f87CA,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2771,7145929705339707732730866756067132443351,2023-04-23 00:27:27.947175,17105445,uniswap_v2 FABRIC-e523/WETH-6Cc2 0.003,FABRIC-e523/WETH-6Cc2,uniswap_v2,0.003,150780367821488739286207305,169749302444720669504,,,,,,,,,0,,,,0x8224f6854D925EAc313095069C54B31c1a09B336,,FABRIC-e523,WETH-6Cc2,0x8c6Fa66c21aE3fC435790E451946a9Ea82E6e523,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2772,7145929705339707732730866756067132443352,2023-04-23 00:27:29.189408,17105445,uniswap_v2 MANA-C942/WETH-6Cc2 0.003,MANA-C942/WETH-6Cc2,uniswap_v2,0.003,276684272042658671834284,83064520374426502295,,,,,,,,,0,,,,0x11b1f53204d03E5529F09EB3091939e4Fd8c9CF3,,MANA-C942,WETH-6Cc2,0x0F5D2fB29fb7d3CFeE444a200298f468908cC942,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2773,7145929705339707732730866756067132443353,2023-04-23 00:27:30.239027,17105445,uniswap_v2 IPOR-9090/WETH-6Cc2 0.003,IPOR-9090/WETH-6Cc2,uniswap_v2,0.003,194907656790596018592937,136165149938395578257,,,,,,,,,0,,,,0x4acfB448C585F6e1e8F2aB2bD415F399bD1B8e09,,IPOR-9090,WETH-6Cc2,0x1e4746dC744503b53b4A082cB3607B169a289090,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2776,7145929705339707732730866756067132443356,2023-04-23 00:27:37.053505,17105445,uniswap_v2 AVG-311f/WETH-6Cc2 0.003,AVG-311f/WETH-6Cc2,uniswap_v2,0.003,5478716445352815734307775,139039662763761860731,,,,,,,,,0,,,,0xfA5562729FDc3eD3A52C3aAb2E12Bd504fd24991,,AVG-311f,WETH-6Cc2,0xa41F142b6eb2b164f8164CAE0716892Ce02f311f,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2777,7145929705339707732730866756067132443357,2023-04-23 00:27:39.021095,17105446,uniswap_v2 ⚗️-b7aB/WETH-6Cc2 0.003,⚗️-b7aB/WETH-6Cc2,uniswap_v2,0.003,576950947910639379558156,469302826518406682236,,,,,,,,,0,,,,0xCD6bcca48069f8588780dFA274960F15685aEe0e,,⚗️-b7aB,WETH-6Cc2,0x88ACDd2a6425c3FaAE4Bc9650Fd7E27e0Bebb7aB,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2779,7145929705339707732730866756067132443359,2023-04-23 00:27:43.049576,17105446,uniswap_v2 WETH-6Cc2/ZONE-d53C 0.003,WETH-6Cc2/ZONE-d53C,uniswap_v2,0.003,245789309336083782,580566737749350161560386,,,,,,,,,0,,,,0x95332661B2e36a02dC05E6fb7c31193f0690C90F,,WETH-6Cc2,ZONE-d53C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,0xC1D9B5A0776d7C8B98b8A838e5a0DD1Bc5Fdd53C,18
2780,7145929705339707732730866756067132443360,2023-04-23 00:27:44.393383,17105446,uniswap_v2 MTLX-1d14/WETH-6Cc2 0.003,MTLX-1d14/WETH-6Cc2,uniswap_v2,0.003,163914147997575049006417,28764031571076497626,,,,,,,,,0,,,,0xA71D014FFc0D2aFF34D1fe1672dcDEF6ec00Af66,,MTLX-1d14,WETH-6Cc2,0x2e1E15C44Ffe4Df6a0cb7371CD00d5028e571d14,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2755,7145929705339707732730866756067132443335,2023-04-23 03:09:08.626833,17105442,uniswap_v2 RAD-64A3/USDC-eB48 0.003,RAD-64A3/USDC-eB48,uniswap_v2,0.003,1183489621081985798952538,1971483118194,,,,,,,,,0,,,,0x8C1c499b1796D7F3C2521AC37186B52De024e58c,,RAD-64A3,USDC-eB48,0x31c8EAcBFFdD875c74b94b077895Bd78CF1E64A3,18,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6
2757,7145929705339707732730866756067132443337,2023-04-23 03:09:09.056064,17105442,uniswap_v2 POS32-2aB0/WETH-6Cc2 0.003,POS32-2aB0/WETH-6Cc2,uniswap_v2,0.003,53101783189130909508080229,29741345495774015371,,,,,,,,,0,,,,0x8a7f399d59395EdbB51De59268ce342a5266AD04,,POS32-2aB0,WETH-6Cc2,0x8eb5bD8c9Ab0F8ad28e94693F3c889F490bE2aB0,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2759,7145929705339707732730866756067132443339,2023-04-23 03:09:09.484298,17105443,uniswap_v2 WETH-6Cc2/UOS-5C8c 0.003,WETH-6Cc2/UOS-5C8c,uniswap_v2,0.003,16953260468457927381,1009202690,,,,,,,,,0,,,,0x42D52847BE255eacEE8c3f96b3B223c0B3cC0438,,WETH-6Cc2,UOS-5C8c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,0xD13c7342e1ef687C5ad21b27c2b65D772cAb5C8c,4
2762,7145929705339707732730866756067132443342,2023-04-23 03:09:10.126223,17105443,uniswap_v2 PROS-4B56/USDC-eB48 0.003,PROS-4B56/USDC-eB48,uniswap_v2,0.003,301283006761593436231905,146941874679,,,,,,,,,0,,,,0x3155acd9f75915FCc21d34035f440dA7040Bd3bA,,PROS-4B56,USDC-eB48,0x8642A849D0dcb7a15a974794668ADcfbe4794B56,18,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6
2764,7145929705339707732730866756067132443344,2023-04-23 03:09:10.550194,17105443,uniswap_v2 WETH-6Cc2/SIS-6dd9 0.003,WETH-6Cc2/SIS-6dd9,uniswap_v2,0.003,40157052230891206076,478848998772222620653437,,,,,,,,,0,,,,0x33d39eA02D1A569ECc77FBFcbBDCD4300fA0b010,,WETH-6Cc2,SIS-6dd9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,0xd38BB40815d2B0c2d2c866e0c72c5728ffC76dd9,18
2765,7145929705339707732730866756067132443345,2023-04-23 03:09:10.771136,17105443,uniswap_v2 imgnAI-CBe0/WETH-6Cc2 0.003,imgnAI-CBe0/WETH-6Cc2,uniswap_v2,0.003,57012104239946875,434083540658169429908,,,,,,,,,0,,,,0xE471F93c2bE15B64e9Ec63BbF485446CB934E8C4,,imgnAI-CBe0,WETH-6Cc2,0xA735A3AF76CC30791C61c10d585833829d36CBe0,9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2766,7145929705339707732730866756067132443346,2023-04-23 03:09:10.977694,17105444,uniswap_v2 FXS-64D0/WETH-6Cc2 0.003,FXS-64D0/WETH-6Cc2,uniswap_v2,0.003,12583128731397252331843,54646145729226831330,,,,,,,,,0,,,,0xecBa967D84fCF0405F6b32Bc45F4d36BfDBB2E81,,FXS-64D0,WETH-6Cc2,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2768,7145929705339707732730866756067132443348,2023-04-23 03:09:11.40158,17105444,uniswap_v2 OPUL-6444/USDC-eB48 0.003,OPUL-6444/USDC-eB48,uniswap_v2,0.003,1569159757793355545704605,269566319339,,,,,,,,,0,,,,0xa5f0cf205AF1F5b02c00bA7aB834824c01855b54,,OPUL-6444,USDC-eB48,0x80D55c03180349Fff4a229102F62328220A96444,18,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6
2769,7145929705339707732730866756067132443349,2023-04-23 03:09:11.614281,17105444,uniswap_v2 ELONONE-0aa2/WETH-6Cc2 0.003,ELONONE-0aa2/WETH-6Cc2,uniswap_v2,0.003,36523379582359290559916,137075323805716720108,,,,,,,,,0,,,,0x9ec5149472db6AcFFB9023A47d37b4ecbcF68A4B,,ELONONE-0aa2,WETH-6Cc2,0x97b65710D03E12775189F0D113202cc1443b0aa2,9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2770,7145929705339707732730866756067132443350,2023-04-23 03:09:11.830391,17105444,uniswap_v2 BabyDoge-460B/WETH-6Cc2 0.003,BabyDoge-460B/WETH-6Cc2,uniswap_v2,0.003,248411782956467065938020,401610010742985642333,,,,,,,,,0,,,,0x9886202AFD85a4ded704DEb370deE516EE558661,,BabyDoge-460B,WETH-6Cc2,0xAC57De9C1A09FeC648E93EB98875B212DB0d460B,9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2774,7145929705339707732730866756067132443354,2023-04-23 03:09:12.686619,17105445,uniswap_v2 ORAI-c1b5/WETH-6Cc2 0.003,ORAI-c1b5/WETH-6Cc2,uniswap_v2,0.003,77123349973197136802543,151096245900299201126,,,,,,,,,0,,,,0x9081B50BaD8bEefaC48CC616694C26B027c559bb,,ORAI-c1b5,WETH-6Cc2,0x4c11249814f11b9346808179Cf06e71ac328c1b5,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2775,7145929705339707732730866756067132443355,2023-04-23 03:09:12.906177,17105445,uniswap_v2 WETH-6Cc2/RR-68eD 0.003,WETH-6Cc2/RR-68eD,uniswap_v2,0.003,38633550470487123164,149750954822731020242089849,,,,,,,,,0,,,,0x2447FCC4EFE8c01ce56ca52999c23e281e956fc4,,WETH-6Cc2,RR-68eD,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,0xfe98C2B85cAaFE841ca7Fa8b3B912a178A3f68eD,18
2778,7145929705339707732730866756067132443358,2023-04-23 03:09:13.551838,17105446,uniswap_v2 WETH-6Cc2/DEXT-C75a 0.003,WETH-6Cc2/DEXT-C75a,uniswap_v2,0.003,962789804530541826417,5179188530332614680958867,,,,,,,,,0,,,,0xA29fE6ef9592b5d408cca961D0fb9b1fAF497D6D,,WETH-6Cc2,DEXT-C75a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,0xfB7B4564402E5500dB5bB6d63Ae671302777C75a,18
2781,7145929705339707732730866756067132443361,2023-04-23 03:09:14.19919,17105446,uniswap_v2 RJV-adaB/WETH-6Cc2 0.003,RJV-adaB/WETH-6Cc2,uniswap_v2,0.003,1910513518555,47513685481781788577,,,,,,,,,0,,,,0x30e3270FD3d1589672e8da2F15c7076323C9Aa10,,RJV-adaB,WETH-6Cc2,0x02c3296C6eb50249f290AE596F2bE9454bFfadaB,6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2782,7145929705339707732730866756067132443362,2023-04-23 03:09:14.420726,17105446,uniswap_v2 wNXM-2bDE/WETH-6Cc2 0.003,wNXM-2bDE/WETH-6Cc2,uniswap_v2,0.003,6953272902524321811966,99351209852795356227,,,,,,,,,0,,,,0x23bFf8ca20AAc06EFDf23cEe3B8ae296A30Dfd27,,wNXM-2bDE,WETH-6Cc2,0x0d438F3b5175Bebc262bF23753C1E53d03432bDE,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2783,7145929705339707732730866756067132443363,2023-04-23 03:09:14.645624,17105447,uniswap_v2 LITH-4a42/WETH-6Cc2 0.003,LITH-4a42/WETH-6Cc2,uniswap_v2,0.003,53384456142664859014266779,20222522179131862118,,,,,,,,,0,,,,0x2b68EAd18Db86CD6130DF53C4b6c3c77332A3351,,LITH-4a42,WETH-6Cc2,0x188E817B02e635D482AE4D81e25DdA98A97C4a42,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2784,7145929705339707732730866756067132443364,2023-04-23 00:27:50.384339,17105447,uniswap_v2 GLCH-D564/WETH-6Cc2 0.003,GLCH-D564/WETH-6Cc2,uniswap_v2,0.003,2141183633656684128811500,134616945282131272328,,,,,,,,,0,,,,0x1037Fa1f40b69c9266C4AeB2ABcEDC7553614b4C,,GLCH-D564,WETH-6Cc2,0x038a68FF68c393373eC894015816e33Ad41BD564,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2790,7145929705339707732730866756067132443370,2023-04-23 00:28:01.422672,17105448,uniswap_v2 LRC-EafD/WETH-6Cc2 0.003,LRC-EafD/WETH-6Cc2,uniswap_v2,0.003,230217114951481466951464,42511670674696895118,,,,,,,,,0,,,,0x8878Df9E1A7c87dcBf6d3999D997f262C05D8C70,,LRC-EafD,WETH-6Cc2,0xBBbbCA6A901c926F240b89EacB641d8Aec7AEafD,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
2793,7145929705339707732730866756067132443373,2023-04-23 00:28:07.465583,17105448,uniswap_v2 WETH-6Cc2/TRENDX-c936 0.003,WETH-6Cc2/TRENDX-c936,uniswap_v2,0.003,30962325884100741697,827683612707014778360970,,,,,,,,,0,,,,0x917C850f637E6d12EAD6c4cC90dbEBD7976249e9,,WETH-6Cc2,TRENDX-c936,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,0xC89d9aa9D9E54bb196319c6195AEA1038d2bc936,18
2794,7145929705339707732730866756067132443374,2023-04-23 00:28:09.560886,17105448,uniswap_v2 FLX-0770/USDC-eB48 0.003,FLX-0770/USDC-eB48,uniswap_v2,0.003,13723678075139536884150630,352622103011,,,,,,,,,0,,,,0xd6Ef070951d008f1e6426ad9ca1C4FcF7220eE4D,,FLX-0770,USDC-eB48,0x3Ea8ea4237344C9931214796d9417Af1A1180770,18,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6
