id,cid,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,fee_float,tkn0_balance,tkn1_balance,z_0,y_0,A_0,B_0,z_1,y_1,A_1,B_1,sqrt_price_q96,tick,tick_spacing,liquidity,address,anchor,tkn0_address,tkn1_address,tkn0_key,tkn1_key,tkn0_decimals,tkn1_decimals,exchange_id,tkn0_symbol,tkn1_symbol
700,700,2023-05-03 18:15:31.840701,17181905,bancor_v3 BNT-FF1C/ENJ-3B9c 0.000,BNT-FF1C/ENJ-3B9c,bancor_v3,0.0,0.0,1697647596680881400267658,2138937725297721975786550,,,,,,,,,0,,,,0xF629cBd94d3791C9250152BD8dfBDF380E2a3B9c,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xF629cBd94d3791C9250152BD8dfBDF380E2a3B9c,BNT-FF1C,ENJ-3B9c,18,18,2,BNT,ENJ
701,701,2023-05-03 18:15:32.306386,17181905,bancor_v3 BNT-FF1C/CHZ-b4AF 0.000,BNT-FF1C/CHZ-b4AF,bancor_v3,0.0,0.0,32074467869592983197460,123976194782218391705981,,,,,,,,,0,,,,0x3506424F91fD33084466F402d5D97f05F8e3b4AF,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x3506424F91fD33084466F402d5D97f05F8e3b4AF,BNT-FF1C,CHZ-b4AF,18,18,2,BNT,CHZ
702,702,2023-05-03 18:15:33.011282,17181905,bancor_v3 BNT-FF1C/BAT-87EF 0.000,BNT-FF1C/BAT-87EF,bancor_v3,0.0,0.0,524102265120506655219556,1030085168754102946703585,,,,,,,,,0,,,,0x0D8775F648430679A709E98d2b0Cb6250d2887EF,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x0D8775F648430679A709E98d2b0Cb6250d2887EF,BNT-FF1C,BAT-87EF,18,18,2,BNT,BAT
703,703,2023-05-03 18:15:33.359948,17181905,bancor_v3 BNT-FF1C/AAVE-DaE9 0.000,BNT-FF1C/AAVE-DaE9,bancor_v3,0.0,0.0,211784405519625759434453,1443645999282218764187,,,,,,,,,0,,,,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,BNT-FF1C,AAVE-DaE9,18,18,2,BNT,AAVE
704,704,2023-05-03 18:15:33.705885,17181905,bancor_v3 BNT-FF1C/ETH-EEeE 0.000,BNT-FF1C/ETH-EEeE,bancor_v3,0.0,0.0,15437763684982513550130685,3886561157532864487485,,,,,,,,,0,,,,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,BNT-FF1C,ETH-EEeE,18,18,2,BNT,ETH
705,705,2023-05-03 18:15:34.058781,17181905,bancor_v3 BNT-FF1C/AMP-95C2 0.000,BNT-FF1C/AMP-95C2,bancor_v3,0.0,0.0,23535153499993882452360,3186768803951002749863307,,,,,,,,,0,,,,0xfF20817765cB7f73d4bde2e66e067E58D11095C2,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xfF20817765cB7f73d4bde2e66e067E58D11095C2,BNT-FF1C,AMP-95C2,18,18,2,BNT,AMP
706,706,2023-05-03 18:15:34.413713,17181905,bancor_v3 BNT-FF1C/DAPP-1649 0.000,BNT-FF1C/DAPP-1649,bancor_v3,0.0,0.0,235893736170692708434580,1687030542841,,,,,,,,,0,,,,0x939B462ee3311f8926c047D2B576C389092b1649,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x939B462ee3311f8926c047D2B576C389092b1649,BNT-FF1C,DAPP-1649,18,4,2,BNT,DAPP
707,707,2023-05-03 18:15:34.776038,17181905,bancor_v3 BNT-FF1C/ANKR-EDD4 0.000,BNT-FF1C/ANKR-EDD4,bancor_v3,0.0,0.0,26226599793724339396281,388304144242792812437201,,,,,,,,,0,,,,0x8290333ceF9e6D528dD5618Fb97a76f268f3EDD4,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x8290333ceF9e6D528dD5618Fb97a76f268f3EDD4,BNT-FF1C,ANKR-EDD4,18,18,2,BNT,ANKR
708,708,2023-05-03 18:15:35.139995,17181905,bancor_v3 BNT-FF1C/APW-60c8 0.000,BNT-FF1C/APW-60c8,bancor_v3,0.0,0.0,20370058061075956108522,25936048861901979282379,,,,,,,,,0,,,,0x4104b135DBC9609Fc1A9490E61369036497660c8,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x4104b135DBC9609Fc1A9490E61369036497660c8,BNT-FF1C,APW-60c8,18,18,2,BNT,APW
709,709,2023-05-03 18:15:35.486571,17181905,bancor_v3 BNT-FF1C/ARCONA-52B3 0.000,BNT-FF1C/ARCONA-52B3,bancor_v3,0.0,0.0,350205354052692834986787,2381574112000132794023458,,,,,,,,,0,,,,0x0f71B8De197A1C84d31de0F1fA7926c365F052B3,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x0f71B8De197A1C84d31de0F1fA7926c365F052B3,BNT-FF1C,ARCONA-52B3,18,18,2,BNT,ARCONA
710,710,2023-05-03 18:15:35.823868,17181905,bancor_v3 BNT-FF1C/ARMOR-E46a 0.000,BNT-FF1C/ARMOR-E46a,bancor_v3,0.0,0.0,20550355857303141811788,1850709118824865274989975,,,,,,,,,0,,,,0x1337DEF16F9B486fAEd0293eb623Dc8395dFE46a,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x1337DEF16F9B486fAEd0293eb623Dc8395dFE46a,BNT-FF1C,ARMOR-E46a,18,18,2,BNT,ARMOR
711,711,2023-05-03 18:15:36.169765,17181905,bancor_v3 BNT-FF1C/AUC-5663 0.000,BNT-FF1C/AUC-5663,bancor_v3,0.0,0.0,16204555422746392212483,4162871189566946675700536,,,,,,,,,0,,,,0xc12d099be31567add4e4e4d0D45691C3F58f5663,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xc12d099be31567add4e4e4d0D45691C3F58f5663,BNT-FF1C,AUC-5663,18,18,2,BNT,AUC
712,712,2023-05-03 18:15:36.512831,17181905,bancor_v3 BNT-FF1C/BBS-B430 0.000,BNT-FF1C/BBS-B430,bancor_v3,0.0,0.0,96208091916095687950839,2658280316965579580918471,,,,,,,,,0,,,,0xFe459828c90c0BA4bC8b42F5C5D44F316700B430,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xFe459828c90c0BA4bC8b42F5C5D44F316700B430,BNT-FF1C,BBS-B430,18,18,2,BNT,BBS
713,713,2023-05-03 18:15:36.859324,17181905,bancor_v3 BNT-FF1C/BORING-92CA 0.000,BNT-FF1C/BORING-92CA,bancor_v3,0.0,0.0,122025907219824970956811,18611097876212633495503984,,,,,,,,,0,,,,0xBC19712FEB3a26080eBf6f2F7849b417FdD792CA,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xBC19712FEB3a26080eBf6f2F7849b417FdD792CA,BNT-FF1C,BORING-92CA,18,18,2,BNT,BORING
714,714,2023-05-03 18:15:37.872461,17181906,bancor_v3 BNT-FF1C/ENS-9D72 0.000,BNT-FF1C/ENS-9D72,bancor_v3,0.0,0.0,110018999120658102201893,4299897651282534255621,,,,,,,,,0,,,,0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72,BNT-FF1C,ENS-9D72,18,18,2,BNT,ENS
715,715,2023-05-03 18:15:38.21266,17181906,bancor_v3 BNT-FF1C/GRT-44a7 0.000,BNT-FF1C/GRT-44a7,bancor_v3,0.0,0.0,521989187486101553546465,1880668774772856008815748,,,,,,,,,0,,,,0xc944E90C64B2c07662A292be6244BDf05Cda44a7,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xc944E90C64B2c07662A292be6244BDf05Cda44a7,BNT-FF1C,GRT-44a7,18,18,2,BNT,GRT
716,716,2023-05-03 18:15:38.907274,17181906,bancor_v3 BNT-FF1C/LINK-86CA 0.000,BNT-FF1C/LINK-86CA,bancor_v3,0.0,0.0,14554952377787536036511523,976687697636963717925028,,,,,,,,,0,,,,0x514910771AF9Ca656af840dff83E8264EcF986CA,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x514910771AF9Ca656af840dff83E8264EcF986CA,BNT-FF1C,LINK-86CA,18,18,2,BNT,LINK
717,717,2023-05-03 18:15:39.251037,17181906,bancor_v3 BNT-FF1C/YFI-d93e 0.000,BNT-FF1C/YFI-d93e,bancor_v3,0.0,0.0,1237259030707820747486554,72360355733189692975,,,,,,,,,0,,,,0x0bc529c00C6401aEF6D220BE8C6Ea1667F6Ad93e,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x0bc529c00C6401aEF6D220BE8C6Ea1667F6Ad93e,BNT-FF1C,YFI-d93e,18,18,2,BNT,YFI
718,718,2023-05-03 18:15:40.052623,17181906,bancor_v3 BNT-FF1C/WBTC-C599 0.000,BNT-FF1C/WBTC-C599,bancor_v3,0.0,0.0,5890260312981733840034651,9716332572,,,,,,,,,0,,,,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,BNT-FF1C,WBTC-C599,18,8,2,BNT,WBTC
719,719,2023-05-03 18:15:40.398277,17181906,bancor_v3 BNT-FF1C/USDT-1ec7 0.000,BNT-FF1C/USDT-1ec7,bancor_v3,0.0,0.0,3757666262852035022035797,1750903238363,,,,,,,,,0,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xdAC17F958D2ee523a2206206994597C13D831ec7,BNT-FF1C,USDT-1ec7,18,6,2,BNT,USDT
720,720,2023-05-03 18:15:40.745888,17181906,bancor_v3 BNT-FF1C/USDC-eB48 0.000,BNT-FF1C/USDC-eB48,bancor_v3,0.0,0.0,2537861837383957415921804,1183431012630,,,,,,,,,0,,,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,BNT-FF1C,USDC-eB48,18,6,2,BNT,USDC
721,721,2023-05-03 18:15:41.094264,17181906,bancor_v3 BNT-FF1C/UOS-5C8c 0.000,BNT-FF1C/UOS-5C8c,bancor_v3,0.0,0.0,38893248575011087200040,699919943,,,,,,,,,0,,,,0xD13c7342e1ef687C5ad21b27c2b65D772cAb5C8c,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xD13c7342e1ef687C5ad21b27c2b65D772cAb5C8c,BNT-FF1C,UOS-5C8c,18,4,2,BNT,UOS
722,722,2023-05-03 18:15:41.440888,17181906,bancor_v3 BNT-FF1C/UNI-F984 0.000,BNT-FF1C/UNI-F984,bancor_v3,0.0,0.0,113432096883732716371604,9984411199585281617263,,,,,,,,,0,,,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,BNT-FF1C,UNI-F984,18,18,2,BNT,UNI
723,723,2023-05-03 18:15:41.790235,17181906,bancor_v3 BNT-FF1C/TRAC-0A6F 0.000,BNT-FF1C/TRAC-0A6F,bancor_v3,0.0,0.0,89215121945673219821683,120085451321265596507322,,,,,,,,,0,,,,0xaA7a9CA87d3694B5755f213B5D04094b8d0F0A6F,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xaA7a9CA87d3694B5755f213B5D04094b8d0F0A6F,BNT-FF1C,TRAC-0A6F,18,18,2,BNT,TRAC
724,724,2023-05-03 18:15:42.135394,17181906,bancor_v3 BNT-FF1C/SNX-2a6F 0.000,BNT-FF1C/SNX-2a6F,bancor_v3,0.0,0.0,1756967600823767049524865,339439300213782716217905,,,,,,,,,0,,,,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,BNT-FF1C,SNX-2a6F,18,18,2,BNT,SNX
725,725,2023-05-03 18:15:42.473179,17181906,bancor_v3 BNT-FF1C/RPL-A51f 0.000,BNT-FF1C/RPL-A51f,bancor_v3,0.0,0.0,144144202917819292418407,1355099617395731711887,,,,,,,,,0,,,,0xD33526068D116cE69F19A9ee46F0bd304F21A51f,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xD33526068D116cE69F19A9ee46F0bd304F21A51f,BNT-FF1C,RPL-A51f,18,18,2,BNT,RPL
726,726,2023-05-03 18:15:42.821972,17181906,bancor_v3 BNT-FF1C/QNT-4675 0.000,BNT-FF1C/QNT-4675,bancor_v3,0.0,0.0,131715463457921780168902,550314876452370407320,,,,,,,,,0,,,,0x4a220E6096B25EADb88358cb44068A3248254675,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x4a220E6096B25EADb88358cb44068A3248254675,BNT-FF1C,QNT-4675,18,18,2,BNT,QNT
727,727,2023-05-03 18:15:43.173595,17181906,bancor_v3 BNT-FF1C/OCEAN-9F48 0.000,BNT-FF1C/OCEAN-9F48,bancor_v3,0.0,0.0,131993836623361855015825,175982828243573343779878,,,,,,,,,0,,,,0x967da4048cD07aB37855c090aAF366e4ce1b9F48,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x967da4048cD07aB37855c090aAF366e4ce1b9F48,BNT-FF1C,OCEAN-9F48,18,18,2,BNT,OCEAN
728,728,2023-05-03 18:15:43.53072,17181906,bancor_v3 BNT-FF1C/MKR-79A2 0.000,BNT-FF1C/MKR-79A2,bancor_v3,0.0,0.0,61797616036672743786939,41951398883835787473,,,,,,,,,0,,,,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,BNT-FF1C,MKR-79A2,18,18,2,BNT,MKR
729,729,2023-05-03 18:15:43.965746,17181906,bancor_v3 BNT-FF1C/MATIC-eBB0 0.000,BNT-FF1C/MATIC-eBB0,bancor_v3,0.0,0.0,410117348935100439475152,197309214397512445423237,,,,,,,,,0,,,,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,BNT-FF1C,MATIC-eBB0,18,18,2,BNT,MATIC
730,730,2023-05-03 18:15:44.312749,17181906,bancor_v3 BNT-FF1C/MANA-C942 0.000,BNT-FF1C/MANA-C942,bancor_v3,0.0,0.0,272627890197305193802148,239785745357443313060085,,,,,,,,,0,,,,0x0F5D2fB29fb7d3CFeE444a200298f468908cC942,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x0F5D2fB29fb7d3CFeE444a200298f468908cC942,BNT-FF1C,MANA-C942,18,18,2,BNT,MANA
731,731,2023-05-03 18:15:44.663012,17181906,bancor_v3 BNT-FF1C/COMP-6888 0.000,BNT-FF1C/COMP-6888,bancor_v3,0.0,0.0,304824296973162506549437,3539440319762198857237,,,,,,,,,0,,,,0xc00e94Cb662C3520282E6f5717214004A7f26888,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xc00e94Cb662C3520282E6f5717214004A7f26888,BNT-FF1C,COMP-6888,18,18,2,BNT,COMP
732,732,2023-05-03 18:15:45.001751,17181906,bancor_v3 BNT-FF1C/DAI-1d0F 0.000,BNT-FF1C/DAI-1d0F,bancor_v3,0.0,0.0,6551019674499805220050904,3047968463380889842209134,,,,,,,,,0,,,,0x6B175474E89094C44Da98b954EedeAC495271d0F,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x6B175474E89094C44Da98b954EedeAC495271d0F,BNT-FF1C,DAI-1d0F,18,18,2,BNT,DAI
733,733,2023-05-03 18:15:45.338171,17181906,bancor_v3 BNT-FF1C/DIP-cD83 0.000,BNT-FF1C/DIP-cD83,bancor_v3,0.0,0.0,32492852681221245333841,592644051141644213983676,,,,,,,,,0,,,,0xc719d010B63E5bbF2C0551872CD5316ED26AcD83,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xc719d010B63E5bbF2C0551872CD5316ED26AcD83,BNT-FF1C,DIP-cD83,18,18,2,BNT,DIP
734,734,2023-05-03 18:15:46.372866,17181906,bancor_v3 BNT-FF1C/UMA-F828 0.000,BNT-FF1C/UMA-F828,bancor_v3,0.0,0.0,20763235170413716271603,4339413905977699326633,,,,,,,,,0,,,,0x04Fa0d235C4abf4BcF4787aF4CF447DE572eF828,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x04Fa0d235C4abf4BcF4787aF4CF447DE572eF828,BNT-FF1C,UMA-F828,18,18,2,BNT,UMA
735,735,2023-05-03 18:15:46.794552,17181906,bancor_v3 BNT-FF1C/REQ-938a 0.000,BNT-FF1C/REQ-938a,bancor_v3,0.0,0.0,1281852930337895433067949,6316901755183805584107808,,,,,,,,,0,,,,0x8f8221aFbB33998d8584A2B05749bA73c37a938a,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x8f8221aFbB33998d8584A2B05749bA73c37a938a,BNT-FF1C,REQ-938a,18,18,2,BNT,REQ
736,736,2023-05-03 18:15:47.164982,17181906,bancor_v3 BNT-FF1C/RLC-7375 0.000,BNT-FF1C/RLC-7375,bancor_v3,0.0,0.0,39916245110988922705540,9889830816108,,,,,,,,,0,,,,0x607F4C5BB672230e8672085532f7e901544a7375,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x607F4C5BB672230e8672085532f7e901544a7375,BNT-FF1C,RLC-7375,18,9,2,BNT,RLC
737,737,2023-05-03 18:15:48.196244,17181906,bancor_v3 BNT-FF1C/RNB-e743 0.000,BNT-FF1C/RNB-e743,bancor_v3,0.0,0.0,22175843960394343041563,661018988976604278895138,,,,,,,,,0,,,,0x2A039B1D9bBDccBb91be28691b730ca893e5e743,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x2A039B1D9bBDccBb91be28691b730ca893e5e743,BNT-FF1C,RNB-e743,18,18,2,BNT,RNB
738,738,2023-05-03 18:15:48.552614,17181906,bancor_v3 BNT-FF1C/ROOK-3d4a 0.000,BNT-FF1C/ROOK-3d4a,bancor_v3,0.0,0.0,37778597171922130841643,335887559716277671654,,,,,,,,,0,,,,0xfA5047c9c78B8877af97BDcb85Db743fD7313d4a,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xfA5047c9c78B8877af97BDcb85Db743fD7313d4a,BNT-FF1C,ROOK-3d4a,18,18,2,BNT,ROOK
739,739,2023-05-03 18:15:49.581813,17181906,bancor_v3 BNT-FF1C/SATA-bEe1 0.000,BNT-FF1C/SATA-bEe1,bancor_v3,0.0,0.0,11807526170740158869499,466239855574549639675324,,,,,,,,,0,,,,0x3ebb4A4e91Ad83BE51F8d596533818b246F4bEe1,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x3ebb4A4e91Ad83BE51F8d596533818b246F4bEe1,BNT-FF1C,SATA-bEe1,18,18,2,BNT,SATA
740,740,2023-05-03 18:15:49.946008,17181906,bancor_v3 BNT-FF1C/SHEESHA-E768 0.000,BNT-FF1C/SHEESHA-E768,bancor_v3,0.0,0.0,11547809945544792153822,789062570274944426356,,,,,,,,,0,,,,0x232FB065D9d24c34708eeDbF03724f2e95ABE768,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x232FB065D9d24c34708eeDbF03724f2e95ABE768,BNT-FF1C,SHEESHA-E768,18,18,2,BNT,SHEESHA
741,741,2023-05-03 18:15:50.302253,17181907,bancor_v3 BNT-FF1C/TEMP-1aB9 0.000,BNT-FF1C/TEMP-1aB9,bancor_v3,0.0,0.0,31234891670755917132239,383502354179384092074216,,,,,,,,,0,,,,0xA36FDBBAE3c9d55a1d67EE5821d53B50B63A1aB9,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xA36FDBBAE3c9d55a1d67EE5821d53B50B63A1aB9,BNT-FF1C,TEMP-1aB9,18,18,2,BNT,TEMP
742,742,2023-05-03 18:15:50.647921,17181907,bancor_v3 BNT-FF1C/vBNT-7f94 0.000,BNT-FF1C/vBNT-7f94,bancor_v3,0.0,0.0,1233115009808853888572287,1544498345721893155611321,,,,,,,,,0,,,,0x48Fb253446873234F2fEBbF9BdeAA72d9d387f94,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x48Fb253446873234F2fEBbF9BdeAA72d9d387f94,BNT-FF1C,vBNT-7f94,18,18,2,BNT,vBNT
743,743,2023-05-03 18:15:50.998885,17181907,bancor_v3 BNT-FF1C/RARI-41CF 0.000,BNT-FF1C/RARI-41CF,bancor_v3,0.0,0.0,13523674359802757902018,4166501484130773099105,,,,,,,,,0,,,,0xFca59Cd816aB1eaD66534D82bc21E7515cE441CF,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xFca59Cd816aB1eaD66534D82bc21E7515cE441CF,BNT-FF1C,RARI-41CF,18,18,2,BNT,RARI
744,744,2023-05-03 18:15:51.352623,17181907,bancor_v3 BNT-FF1C/wNXM-2bDE 0.000,BNT-FF1C/wNXM-2bDE,bancor_v3,0.0,0.0,283840472804770718790080,4850960981923874209042,,,,,,,,,0,,,,0x0d438F3b5175Bebc262bF23753C1E53d03432bDE,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x0d438F3b5175Bebc262bF23753C1E53d03432bDE,BNT-FF1C,wNXM-2bDE,18,18,2,BNT,wNXM
745,745,2023-05-03 18:15:51.703719,17181907,bancor_v3 BNT-FF1C/WOO-5D4B 0.000,BNT-FF1C/WOO-5D4B,bancor_v3,0.0,0.0,1752908240941629919562457,3148047240532805669089206,,,,,,,,,0,,,,0x4691937a7508860F876c9c0a2a617E7d9E945D4B,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x4691937a7508860F876c9c0a2a617E7d9E945D4B,BNT-FF1C,WOO-5D4B,18,18,2,BNT,WOO
746,746,2023-05-03 18:15:52.0493,17181907,bancor_v3 BNT-FF1C/wstETH-2Ca0 0.000,BNT-FF1C/wstETH-2Ca0,bancor_v3,0.0,0.0,71226280087815707109387,16088707433541809949,,,,,,,,,0,,,,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,BNT-FF1C,wstETH-2Ca0,18,18,2,BNT,wstETH
747,747,2023-05-03 18:15:53.06727,17181907,bancor_v3 BNT-FF1C/ACRE-FC21 0.000,BNT-FF1C/ACRE-FC21,bancor_v3,0.0,0.0,38867838752900163988505,22754389516913124072323036,,,,,,,,,0,,,,0xb2cABf797bc907B049e4cCB5b84d13be3a8CFC21,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xb2cABf797bc907B049e4cCB5b84d13be3a8CFC21,BNT-FF1C,ACRE-FC21,18,18,2,BNT,ACRE
748,748,2023-05-03 18:15:54.099014,17181907,bancor_v3 BNT-FF1C/CROWN-E0fa 0.000,BNT-FF1C/CROWN-E0fa,bancor_v3,0.0,0.0,55489976515946622656717,2719405527831071764406916,,,,,,,,,0,,,,0x444d6088B0F625f8C20192623B3C43001135E0fa,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x444d6088B0F625f8C20192623B3C43001135E0fa,BNT-FF1C,CROWN-E0fa,18,18,2,BNT,CROWN
749,749,2023-05-03 18:15:54.440842,17181907,bancor_v3 BNT-FF1C/EDEN-1559 0.000,BNT-FF1C/EDEN-1559,bancor_v3,0.0,0.0,50984735279560238195184,376637606215768593077279,,,,,,,,,0,,,,0x1559FA1b8F28238FD5D76D9f434ad86FD20D1559,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x1559FA1b8F28238FD5D76D9f434ad86FD20D1559,BNT-FF1C,EDEN-1559,18,18,2,BNT,EDEN
750,750,2023-05-03 18:15:54.780121,17181907,bancor_v3 BNT-FF1C/ZCN-3B78 0.000,BNT-FF1C/ZCN-3B78,bancor_v3,0.0,0.0,100376372009131760949244,3560289737045879,,,,,,,,,0,,,,0xb9EF770B6A5e12E45983C5D80545258aA38F3B78,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xb9EF770B6A5e12E45983C5D80545258aA38F3B78,BNT-FF1C,ZCN-3B78,18,10,2,BNT,ZCN
751,751,2023-05-03 18:15:55.129734,17181907,bancor_v3 BNT-FF1C/REN-2a38 0.000,BNT-FF1C/REN-2a38,bancor_v3,0.0,0.0,1186846820548348106706143,6449645005245518973892475,,,,,,,,,0,,,,0x408e41876cCCDC0F92210600ef50372656052a38,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x408e41876cCCDC0F92210600ef50372656052a38,BNT-FF1C,REN-2a38,18,18,2,BNT,REN
752,752,2023-05-03 18:15:56.220681,17181907,bancor_v3 BNT-FF1C/SHIBGF-65d6 0.000,BNT-FF1C/SHIBGF-65d6,bancor_v3,0.0,0.0,15806963326298533899472,14369617675016830477772062907644,,,,,,,,,0,,,,0x505a84a03e382331A1Be487b632Cf357748b65d6,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x505a84a03e382331A1Be487b632Cf357748b65d6,BNT-FF1C,SHIBGF-65d6,18,18,2,BNT,SHIBGF
753,753,2023-05-03 18:15:56.572925,17181907,bancor_v3 BNT-FF1C/PHTR-22dA 0.000,BNT-FF1C/PHTR-22dA,bancor_v3,0.0,0.0,42857295014359698873755,722890054832423203890321,,,,,,,,,0,,,,0xE1Fc4455f62a6E89476f1072530C20CF1A0622dA,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xE1Fc4455f62a6E89476f1072530C20CF1A0622dA,BNT-FF1C,PHTR-22dA,18,18,2,BNT,PHTR
754,754,2023-05-03 18:15:56.913098,17181907,bancor_v3 BNT-FF1C/LPL-75B8 0.000,BNT-FF1C/LPL-75B8,bancor_v3,0.0,0.0,55652016801181084659681,133081115920854199374455,,,,,,,,,0,,,,0x99295f1141d58A99e939F7bE6BBe734916a875B8,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x99295f1141d58A99e939F7bE6BBe734916a875B8,BNT-FF1C,LPL-75B8,18,18,2,BNT,LPL
755,755,2023-05-03 18:15:57.261047,17181907,bancor_v3 BNT-FF1C/OPIUM-eC11 0.000,BNT-FF1C/OPIUM-eC11,bancor_v3,0.0,0.0,33647529876750822661965,117102302424944675367152,,,,,,,,,0,,,,0x888888888889C00c67689029D7856AAC1065eC11,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x888888888889C00c67689029D7856AAC1065eC11,BNT-FF1C,OPIUM-eC11,18,18,2,BNT,OPIUM
